no,added_date,title,artist,genre,country,release_year,chart_source,chart_rank,source_type,data_confidence
1652,2026.6.27,Rock With You,Michael Jackson,Hot 100 Pop Reference,US/Global,1979,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
1653,2026.6.27,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,Hot 100 Pop Reference,US/Global,1990,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
1654,2026.6.27,Love In This Club,Usher Featuring Young Jeezy,Hot 100 Pop Reference,US/Global,2008,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
1655,2026.6.27,"Take Me Home, Country Roads",John Denver,Pop Ballad / Soft Pop,US/Global,1971,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1656,2026.6.27,More Than I Can Say,Leo Sayer,Pop Ballad / Soft Pop,US/Global,1980,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1657,2026.6.27,Waiting For A Girl Like You,Foreigner,Pop Ballad / Soft Pop,US/Global,1981,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1658,2026.6.27,Easy Lover,Philip Bailey With Phil Collins,Pop Ballad / Soft Pop,US/Global,1984,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1659,2026.6.27,"When The Going Gets Tough, The Tough Get Going",Billy Ocean,Pop Ballad / Soft Pop,US/Global,1985,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1660,2026.6.27,More Than Words Can Say,Alias,Pop Ballad / Soft Pop,US/Global,1990,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1661,2026.6.27,"I Wanna Sex You Up (From ""New Jack City"")",Color Me Badd,Pop Ballad / Soft Pop,US/Global,1991,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1662,2026.6.27,I Need A Girl (Part One),P. Diddy Featuring Usher & Loon,Pop Ballad / Soft Pop,US/Global,2002,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1663,2026.6.27,Hate It Or Love It,The Game Featuring 50 Cent,Pop Ballad / Soft Pop,US/Global,2005,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1664,2026.6.27,If I Can't Have You,Shawn Mendes,Pop Ballad / Soft Pop,US/Global,2019,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1665,2026.6.27,Purple Rain,Prince And The Revolution,Pop Ballad / Soft Pop,US/Global,1984,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1666,2026.6.27,All I Need,Jack Wagner,Pop Ballad / Soft Pop,US/Global,1984,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1667,2026.6.27,Burning Heart,Survivor,Pop Ballad / Soft Pop,US/Global,1985,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1668,2026.6.27,I Didn't Mean To Turn You On,Robert Palmer,Pop Ballad / Soft Pop,US/Global,1986,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1669,2026.6.27,It's So Hard To Say Goodbye To Yesterday,Boyz II Men,Pop Ballad / Soft Pop,US/Global,1991,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1670,2026.6.27,Die Young,Ke$ha,Pop Ballad / Soft Pop,US/Global,2012,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1671,2026.6.27,Only The Lonely (Know How I Feel),Roy Orbison,Pop Ballad / Soft Pop,US/Global,1960,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1672,2026.6.27,You'll Never Find Another Love Like Mine,Lou Rawls,Pop Ballad / Soft Pop,US/Global,1976,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1673,2026.6.27,Lover Boy,Billy Ocean,Pop Ballad / Soft Pop,US/Global,1984,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1674,2026.6.27,You Belong To The City,Glenn Frey,Pop Ballad / Soft Pop,US/Global,1985,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1675,2026.6.27,Friends And Lovers,Carl Anderson & Gloria Loring,Pop Ballad / Soft Pop,US/Global,1986,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1676,2026.6.27,Everybody Have Fun Tonight,Wang Chung,Pop Ballad / Soft Pop,US/Global,1986,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1677,2026.6.27,Endless Summer Nights,Richard Marx,Pop Ballad / Soft Pop,US/Global,1988,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1678,2026.6.27,Don't Wanna Fall In Love,Jane Child,Pop Ballad / Soft Pop,US/Global,1990,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1679,2026.6.27,Wants And Needs,Drake Featuring Lil Baby,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
1680,2026.6.27,Love So Right,Bee Gees,Pop Ballad / Soft Pop,US/Global,1976,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1681,2026.6.27,Blue Bayou,Linda Ronstadt,Pop Ballad / Soft Pop,US/Global,1977,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1682,2026.6.27,Lost In Love,Air Supply,Pop Ballad / Soft Pop,US/Global,1980,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1683,2026.6.27,Secret Lovers,Atlantic Starr,Pop Ballad / Soft Pop,US/Global,1985,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1684,2026.6.27,I Can't Wait,Nu Shooz,Pop Ballad / Soft Pop,US/Global,1986,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1685,2026.6.27,Will You Still Love Me?,Chicago,Pop Ballad / Soft Pop,US/Global,1986,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1686,2026.6.27,When The Children Cry,White Lion,Pop Ballad / Soft Pop,US/Global,1988,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1687,2026.6.27,Rub You The Right Way,Johnny Gill,Pop Ballad / Soft Pop,US/Global,1990,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1688,2026.6.27,Love Lockdown,Kanye West,Pop Ballad / Soft Pop,US/Global,2008,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1689,2026.6.27,Misty Blue,Dorothy Moore,Pop Ballad / Soft Pop,US/Global,1976,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1690,2026.6.27,Sometimes When We Touch,Dan Hill,Pop Ballad / Soft Pop,US/Global,1977,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1691,2026.6.27,You're The Inspiration,Chicago,Pop Ballad / Soft Pop,US/Global,1984,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1692,2026.6.27,Nightshift,Commodores,Pop Ballad / Soft Pop,US/Global,1985,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1693,2026.6.27,Rhythm Of The Night,Debarge,Pop Ballad / Soft Pop,US/Global,1985,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1694,2026.6.27,Two Of Hearts,Stacey Q,Pop Ballad / Soft Pop,US/Global,1986,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1695,2026.6.27,How Can I Fall?,Breathe,Pop Ballad / Soft Pop,US/Global,1988,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1696,2026.6.27,Giving You The Best That I Got,Anita Baker,Pop Ballad / Soft Pop,US/Global,1988,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1697,2026.6.27,Hold You Tight,Tara Kemp,Pop Ballad / Soft Pop,US/Global,1991,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1698,2026.6.27,Lovers And Friends,Lil Jon & The East Side Boyz Featuring Usher & Ludacris,Pop Ballad / Soft Pop,US/Global,2004,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1699,2026.6.27,(When You Gonna) Give It Up To Me,Sean Paul Feat. Keyshia Cole,Pop Ballad / Soft Pop,US/Global,2006,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1700,2026.6.27,Until You Come Back To Me (That's What I'm Gonna Do),Aretha Franklin,Pop Ballad / Soft Pop,US/Global,1973,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1701,2026.6.27,Jackie Blue,Ozark Mountain Daredevils,Pop Ballad / Soft Pop,US/Global,1975,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1702,2026.6.27,You Sexy Thing,Hot Chocolate,Pop Ballad / Soft Pop,US/Global,1975,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1703,2026.6.27,It's A Heartache,Bonnie Tyler,Pop Ballad / Soft Pop,US/Global,1978,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1704,2026.6.27,Take Your Time (Do It Right) Part 1,The S.O.S. Band,Pop Ballad / Soft Pop,US/Global,1980,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1705,2026.6.27,Stop Draggin' My Heart Around,Stevie Nicks With Tom Petty And The Heartbreakers,Pop Ballad / Soft Pop,US/Global,1981,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1706,2026.6.27,Heart Attack,Olivia Newton-John,Pop Ballad / Soft Pop,US/Global,1982,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1707,2026.6.27,Mad About You,Belinda Carlisle,Pop Ballad / Soft Pop,US/Global,1986,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1708,2026.6.27,I Want To Be Your Man,Roger,Pop Ballad / Soft Pop,US/Global,1987,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1709,2026.6.27,I Don't Wanna Live Without Your Love,Chicago,Pop Ballad / Soft Pop,US/Global,1988,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1710,2026.6.27,Stroke You Up,Changing Faces,Pop Ballad / Soft Pop,US/Global,1994,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1711,2026.6.27,Hey Lover,LL Cool J,Pop Ballad / Soft Pop,US/Global,1995,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1712,2026.6.27,Say You'll Be There,Spice Girls,Pop Ballad / Soft Pop,US/Global,1997,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1713,2026.6.27,Love Don't Cost A Thing,Jennifer Lopez,Pop Ballad / Soft Pop,US/Global,2000,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1714,2026.6.27,Like You,Bow Wow Featuring Ciara,Pop Ballad / Soft Pop,US/Global,2005,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1715,2026.6.27,Goodbyes,Post Malone Featuring Young Thug,Pop Ballad / Soft Pop,US/Global,2019,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
1716,2026.6.27,Give Me The Night,George Benson,Pop Ballad / Soft Pop,US/Global,1980,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
1717,2026.6.27,Never Gonna Let You Go,Sergio Mendes,Pop Ballad / Soft Pop,US/Global,1983,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
1718,2026.6.27,I Guess That's Why They Call It The Blues,Elton John,Pop Ballad / Soft Pop,US/Global,1983,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
1719,2026.6.27,Take Me Home Tonight,Eddie Money,Pop Ballad / Soft Pop,US/Global,1986,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
1720,2026.6.27,Touch Me (I Want Your Body),Samantha Fox,Pop Ballad / Soft Pop,US/Global,1986,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
1721,2026.6.27,Groove Is In The Heart,Deee-Lite,Pop Ballad / Soft Pop,US/Global,1990,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
1722,2026.6.27,Can't Let You Go,Fabolous Featuring Mike Shorey & Lil' Mo,Pop Ballad / Soft Pop,US/Global,2003,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
1723,2026.6.27,Nice To Be With You,Gallery,Pop Ballad / Soft Pop,US/Global,1972,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
1724,2026.6.27,It's Ecstasy When You Lay Down Next To Me,Barry White,Pop Ballad / Soft Pop,US/Global,1977,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
1725,2026.6.27,You're In My Heart (The Final Acclaim),Rod Stewart,Pop Ballad / Soft Pop,US/Global,1977,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
1726,2026.6.27,Eyes Without A Face,Billy Idol,Pop Ballad / Soft Pop,US/Global,1984,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
1727,2026.6.27,Something Happened On The Way To Heaven,Phil Collins,Pop Ballad / Soft Pop,US/Global,1990,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
1728,2026.6.27,Giving You The Benefit,Pebbles,Pop Ballad / Soft Pop,US/Global,1990,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
1729,2026.6.27,Gotta Tell You,Samantha Mumba,Pop Ballad / Soft Pop,US/Global,2000,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
1730,2026.6.27,Missing You,Case,Pop Ballad / Soft Pop,US/Global,2001,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
1731,2026.6.27,Night Moves,Bob Seger,Pop Ballad / Soft Pop,US/Global,1976,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
1732,2026.6.27,Who's Crying Now,Journey,Pop Ballad / Soft Pop,US/Global,1981,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
1733,2026.6.27,What Have You Done For Me Lately,Janet Jackson,Pop Ballad / Soft Pop,US/Global,1986,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
1734,2026.6.27,Sign Your Name,Terence Trent D'Arby,Pop Ballad / Soft Pop,US/Global,1988,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
1735,2026.6.27,Something To Believe In,Poison,Pop Ballad / Soft Pop,US/Global,1990,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
1736,2026.6.27,Come And Get Your Love,Redbone,Pop Ballad / Soft Pop,US/Global,1974,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
1737,2026.6.27,Sweet Love,Commodores,Pop Ballad / Soft Pop,US/Global,1975,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
1738,2026.6.27,Always On My Mind,Willie Nelson,Pop Ballad / Soft Pop,US/Global,1982,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
1739,2026.6.27,Do You Wanna Make Love,Peter Mccann,Pop Ballad / Soft Pop,US/Global,1977,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
1740,2026.6.27,Turn Your Love Around,George Benson,Pop Ballad / Soft Pop,US/Global,1981,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
1741,2026.6.27,Love Is A Battlefield,Pat Benatar,Pop Ballad / Soft Pop,US/Global,1983,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
1742,2026.6.27,Love Of A Lifetime,Firehouse,Pop Ballad / Soft Pop,US/Global,1991,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
1743,2026.6.27,Have I Told You Lately,Rod Stewart,Pop Ballad / Soft Pop,US/Global,1993,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
1744,2026.6.27,So Much In Love,All-4-One,Pop Ballad / Soft Pop,US/Global,1994,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
1745,2026.6.27,I've Got Love On My Mind,Natalie Cole,Pop Ballad / Soft Pop,US/Global,1977,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
1746,2026.6.27,Lookin' For Love,Johnny Lee,Pop Ballad / Soft Pop,US/Global,1980,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
1747,2026.6.27,You Make My Dreams,Daryl Hall John Oates,Pop Ballad / Soft Pop,US/Global,1981,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
1748,2026.6.27,Der Kommissar,After The Fire,Pop Ballad / Soft Pop,US/Global,1983,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
1749,2026.6.27,Damn I Wish I Was Your Lover,Sophie B. Hawkins,Pop Ballad / Soft Pop,US/Global,1992,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
1750,2026.6.27,Find Your Love,Drake,Pop Ballad / Soft Pop,US/Global,2010,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
1751,2026.6.27,I'll Never Fall In Love Again,Tom Jones,Pop Ballad / Soft Pop,US/Global,1967,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
1752,2026.6.27,I Feel Love,Donna Summer,Pop Ballad / Soft Pop,US/Global,1977,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
1753,2026.6.27,Heaven On The 7th Floor,Paul Nicholas,Pop Ballad / Soft Pop,US/Global,1977,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
1754,2026.6.27,Don't You Want Me,Jody Watley,Pop Ballad / Soft Pop,US/Global,1987,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
1755,2026.6.27,Can't Stay Away From You,Gloria Estefan & Miami Sound Machine,Pop Ballad / Soft Pop,US/Global,1987,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
1756,2026.6.27,Right Time Of The Night,Jennifer Warnes,Pop Ballad / Soft Pop,US/Global,1977,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
1757,2026.6.27,Sharing The Night Together,Dr. Hook,Pop Ballad / Soft Pop,US/Global,1978,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
1758,2026.6.27,Your Love,The Outfield,Pop Ballad / Soft Pop,US/Global,1986,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
1759,2026.6.27,After The Rain,Nelson,Pop Ballad / Soft Pop,US/Global,1990,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
1760,2026.6.27,Enjoy Yourself,The Jacksons,Pop Ballad / Soft Pop,US/Global,1976,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
1761,2026.6.27,The Night Owls,Little River Band,Pop Ballad / Soft Pop,US/Global,1981,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
1762,2026.6.27,Just Between You And Me,Lou Gramm,Pop Ballad / Soft Pop,US/Global,1989,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
1763,2026.6.27,Not Tonight,"Lil' Kim Feat. Da Brat, Left Eye, Missy Elliott & Angie Mar",Pop Ballad / Soft Pop,US/Global,1997,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
1764,2026.6.27,Splash Waterfalls,Ludacris,Pop Ballad / Soft Pop,US/Global,2004,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
1765,2026.6.27,I Cry,Flo Rida,Pop Ballad / Soft Pop,US/Global,2012,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
1766,2026.6.27,Sunglasses At Night,Corey Hart,Pop Ballad / Soft Pop,US/Global,1984,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
1767,2026.6.27,Who Will You Run To,Heart,Pop Ballad / Soft Pop,US/Global,1987,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
1768,2026.6.27,Sexy Love,Ne-Yo,Pop Ballad / Soft Pop,US/Global,2006,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
1769,2026.6.27,Lonely Teardrops,Jackie Wilson,Pop Ballad / Soft Pop,US/Global,1958,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
1770,2026.6.27,Lonely Boy,Andrew Gold,Pop Ballad / Soft Pop,US/Global,1977,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
1771,2026.6.27,Love Is In The Air,John Paul Young,Pop Ballad / Soft Pop,US/Global,1978,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
1772,2026.6.27,You're Only Lonely,J.D. Souther,Pop Ballad / Soft Pop,US/Global,1979,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
1773,2026.6.27,Electric Blue,Icehouse,Pop Ballad / Soft Pop,US/Global,1988,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
1774,2026.6.27,If It Isn't Love,New Edition,Pop Ballad / Soft Pop,US/Global,1988,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
1775,2026.6.27,Free Fallin',Tom Petty,Pop Ballad / Soft Pop,US/Global,1989,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
1776,2026.6.27,Yo (Excuse Me Miss),Chris Brown,Pop Ballad / Soft Pop,US/Global,2005,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
1777,2026.6.27,Let's Twist Again,Chubby Checker,Pop Ballad / Soft Pop,US/Global,1961,Billboard Hot 100 archive,8,billboard_hot100_bulk_backfill,low
1778,2026.6.27,Love Hurts,Nazareth,Pop Ballad / Soft Pop,US/Global,1975,Billboard Hot 100 archive,8,billboard_hot100_bulk_backfill,low
1779,2026.6.27,"Catch Me (I'm Falling) (From The Film ""Hiding Out"")",Pretty Poison,Pop Ballad / Soft Pop,US/Global,1987,Billboard Hot 100 archive,8,billboard_hot100_bulk_backfill,low
1780,2026.6.27,It Ends Tonight,The All-American Rejects,Pop Ballad / Soft Pop,US/Global,2006,Billboard Hot 100 archive,8,billboard_hot100_bulk_backfill,low
1781,2026.6.27,"Please Help Me, I'm Falling",Hank Locklin,Pop Ballad / Soft Pop,US/Global,1960,Billboard Hot 100 archive,8,billboard_hot100_bulk_backfill,low
1782,2026.6.27,Nadia's Theme (The Young And The Restless),Barry DeVorzon And Perry Botikin Jr.,Pop Ballad / Soft Pop,US/Global,1976,Billboard Hot 100 archive,8,billboard_hot100_bulk_backfill,low
1783,2026.6.27,Lady (You Bring Me Up),Commodores,Pop Ballad / Soft Pop,US/Global,1981,Billboard Hot 100 archive,8,billboard_hot100_bulk_backfill,low
